time,value1,value2,value3
151611,0,0,0
151611,0,0,0
151611,0,0,0
151611,0,0,0
151611,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151612,0,0,0
151613,0,0,0
151613,0,0,0.0326
151613,0,0,0.0653
151613,0,0,0.098
151613,0,0,0.1308
151613,0,0,0.1635
151613,0,0,0.1962
151613,0,0,0.229
151613,0,0,0.2618
151613,0,0,0.2945
151613,0,0,0.3273
151613,0,0,0.2946
151613,0,0,0.2619
151613,0,0,0.2292
151613,0,0,0.1965
151613,0,0,0.1638
151613,0,0,0.131
151613,0,0,0.0983
151613,0,0,0.0655
151613,0,0,0.0327
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151613,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0
151614,0,0,0.0329
151614,0,0,0.0659
151614,0,0,0.0989
151614,0,0,0.1319
151614,0,0,0.1649
151614,0,0,0.132
151614,0,0,0.099
151615,0,0,0.066
151615,0,0,0.033
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151615,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,0
151616,0,0,-0.033
151616,0,0,-0.066
151616,0,0,-0.099
151616,0,0,-0.133
151616,0,0,-0.166
151616,0,0,-0.199
151616,0,0,-0.232
151616,0,0,-0.266
151616,0,0,-0.299
151616,0,0,-0.266
151616,0,0,-0.233
151616,0,0,-0.199
151616,0,0,-0.166
151616,0,0,-0.133
151616,0,0,-0.099
151616,0,0,-0.066
151616,0,0,-0.033
151616,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0.0336
151617,0,0,0.0672
151617,0,0,0.101
151617,0,0,0.1348
151617,0,0,0.1687
151617,0,0,0.2026
151617,0,0,0.169
151617,0,0,0.1353
151617,0,0,0.1016
151617,0,0,0.0678
151617,0,0,0.0339
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151617,0,0,0
151618,0,0,0
151618,0,0,0
151618,0,0,-0.034
151618,0,0,-0.068
151618,0,0,-0.103
151618,0,0,-0.138
151618,0,0,-0.172
151618,0,0,-0.207
151618,0,0,-0.242
151618,0,0,-0.208
151618,0,0,-0.173
151618,0,0,-0.139
151618,0,0,-0.104
151618,0,0,-0.069
151618,0,0,-0.034
151618,0,0,0
151618,0,0,0
151618,0,0,0
151618,0,0,0
151618,0,0,0
151618,0,0,-0.035
151618,0,0,-0.07
151618,0,0,-0.105
151618,0,0,-0.14
151618,0,0,-0.175
151618,0,0,-0.211
151618,0,0,-0.246
151618,0,0,-0.282
151618,0,0,-0.318
151618,0,0,-0.353
151619,0,0,-0.389
151619,0,0,-0.354
151619,0,0,-0.319
151619,0,0,-0.284
151619,0,0,-0.248
151619,0,0,-0.213
151619,0,0,-0.178
151619,0,0,-0.142
151619,0,0,-0.107
151619,0,0,-0.071
151619,0,0,-0.035
151619,0,0,0
151619,0,0,0.0358
151619,0,0,0.0717
151619,0,0,0.1076
151619,0,0,0.1437
151619,0,0,0.1798
151619,0,0,0.2159
151619,0,0,0.2522
151619,0,0,0.2885
151619,0,0,0.3249
151619,0,0,0.3613
151619,0,0,0.3978
151619,0,0,0.4344
151619,0,0,0.4711
151619,0,0,0.5078
151619,0,0,0.5447
151619,0,0,0.5089
151619,0,0,0.473
151619,0,0,0.4371
151620,0,0,0.4011
151620,0,0,0.365
151620,0,0,0.3288
151620,0,0,0.2925
151620,0,0,0.2562
151620,0,0,0.2198
151620,0,0,0.1834
151620,0,0,0.1468
151620,0,0,0.1102
151620,0,0,0.0735
151620,0,0,0.0368
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,-0.037
151620,0,0,-0.074
151620,0,0,-0.111
151620,0,0,-0.148
151620,0,0,-0.111
151620,0,0,-0.074
151620,0,0,-0.037
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151620,0,0,0
151621,0,0,0
151621,0,0,0.0375
151621,0,0,0.0751
151621,0,0,0.1127
151621,0,0,0.1505
151621,0,0,0.1883
151621,0,0,0.2261
151621,0,0,0.264
151621,0,0,0.302
151621,0,0,0.3401
151621,0,0,0.3026
151621,0,0,0.265
151621,0,0,0.2273
151621,0,0,0.1896
151621,0,0,0.1518
151621,0,0,0.1139
151621,0,0,0.076
151621,0,0,0.038
151621,0,0,0
151621,0,0,-0.038
151621,0,0,-0.076
151621,0,0,-0.114
151621,0,0,-0.152
151621,0,0,-0.191
151621,0,0,-0.229
151621,0,0,-0.268
151621,0,0,-0.306
151621,0,0,-0.345
151621,0,0,-0.384
151621,0,0,-0.423
151622,0,0,-0.462
151622,0,0,-0.5
151622,0,0,-0.54
151622,0,0,-0.579
151622,0,0,-0.541
151622,0,0,-0.502
151622,0,0,-0.464
151622,0,0,-0.426
151622,0,0,-0.387
151622,0,0,-0.349
151622,0,0,-0.31
151622,0,0,-0.272
151622,0,0,-0.233
151622,0,0,-0.194
151622,0,0.0333,-0.156
151622,0,0.0666,-0.117
151622,0,0.1,-0.078
151622,0,0.1333,-0.039
151622,0,0.1666,0
151622,0,0.2,0
151622,0,0.2333,0
151622,0,0.2666,0
151622,0,0.3,0
151622,0,0.3333,0
151622,0,0.3666,0
151622,0,0.4,0.0392
151622,0,0.4333,0.0783
151622,0,0.4666,0.1174
151622,0,0.5,0.1564
151622,0,0.5333,0.1953
151623,0,0.5666,0.2341
151623,0,0.6,0.2727
151623,0,0.6333,0.2334
151623,0,0.6666,0.1943
151623,0,0.7,0.1552
151623,0,0.7333,0.1162
151623,0,0.7666,0.0774
151623,0,0.8,0.0386
151623,0,0.8333,0
151623,0,0.8666,0
151623,0,0.9,0
151623,0,0.9333,0
151623,0,0.9666,0
151623,0,1,0
151623,0,1,-0.038
151623,0,0.9666,-0.076
151623,0,0.9333,-0.113
151623,0,0.9,-0.151
151623,0,0.8666,-0.188
151623,0,0.8333,-0.225
151623,0,0.8,-0.262
151623,0,0.7666,-0.298
151623,0,0.7333,-0.26
151623,0,0.7,-0.222
151623,0,0.6666,-0.184
151623,0,0.6333,-0.147
151623,0,0.6,-0.11
151623,0,0.5666,-0.073
151623,0,0.5333,-0.036
151623,0,0.5,0
151624,0,0.4666,0
151624,0,0.4333,0
151624,0,0.4666,0
151624,0,0.5,0
151624,0,0.5333,0
151624,0,0.5666,0
151624,0,0.6,0
151624,0,0.6333,0
151624,0,0.6,0
151624,0,0.5666,-0.035
151624,0,0.5333,-0.071
151624,0,0.5,-0.107
151624,0,0.4666,-0.142
151624,0,0.4333,-0.178
151624,0,0.4,-0.213
151624,0,0.3666,-0.248
151624,0,0.3333,-0.284
151624,0,0.3,-0.319
151624,0,0.2666,-0.354
151624,0,0.2333,-0.39
151624,0,0.2,-0.354
151624,0,0.1666,-0.319
151624,0,0.1333,-0.284
151624,0,0.1,-0.248
151624,0,0.0666,-0.213
151624,0,0.0333,-0.178
151624,0,0,-0.142
151624,0,0,-0.106
151624,0,0,-0.071
151624,0,0,-0.035
151625,0,0,0
151625,0,0,0.0357
151625,0,0,0.0716
151625,0,0,0.1075
151625,0,0,0.1435
151625,0,0,0.1796
151625,0,0,0.2157
151625,0,0,0.2519
151625,0,0,0.2882
151625,0,0,0.3245
151625,0,0,0.3609
151625,0,0,0.3974
151625,0,0,0.434
151625,0,0,0.4706
151625,0,0,0.5073
151625,0,0,0.5441
151625,0,0,0.581
151625,0,0,0.618
151625,0,0,0.5822
151625,0,0,0.5464
151625,0,0,0.5105
151625,0,0,0.4745
151625,0,0,0.4385
151625,0,0,0.4024
151625,0,0,0.3662
151625,0,0,0.3299
151625,0,0,0.2935
151625,0,0,0.2571
151625,0,0,0.2206
151625,0,0,0.184
151626,0,0,0.1473
151626,0,0,0.1106
151626,0,0,0.0738
151626,0,0,0.0369
151626,0,0,0
151626,0,0,-0.037
151626,0,0,-0.074
151626,0,0,-0.111
151626,0,0,-0.148
151626,0,0,-0.185
151626,0,0,-0.223
151626,0,0,-0.26
151626,0,0,-0.297
151626,0,0,-0.335
151626,0,0,-0.373
151626,0,0,-0.41
151626,0,0,-0.373
151626,0,0,-0.336
151626,0,0,-0.299
151626,0,0,-0.262
151626,0,0,-0.225
151626,0,0,-0.187
151626,0,0,-0.15
151626,0,0,-0.112
151626,0,0,-0.075
151626,0,0,-0.037
151626,0,0,0
151626,0,0,0
151626,0,0,0
151626,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,0.0382
151627,0,0,0.0765
151627,0,0,0.0382
151627,0,0,0
151627,0,0,0
151627,0,0,0
151627,0,0,-0.038
151627,0,0,-0.076
151627,0,0,-0.115
151627,0,0,-0.154
151627,0,0,-0.192
151627,0,0,-0.231
151627,0,0,-0.27
151627,0,0,-0.309
151627,0,0,-0.348
151627,0,0,-0.387
151627,0,0,-0.426
151627,0,0,-0.387
151627,0,0,-0.349
151628,0,0,-0.31
151628,0,0,-0.272
151628,0,0,-0.233
151628,0,0,-0.194
151628,0,0,-0.156
151628,0,0,-0.117
151628,0,0,-0.078
151628,0,0,-0.039
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0.0393
151628,0,0,0.0787
151628,0,0,0.1182
151628,0,0,0.1578
151628,0,0,0.1184
151628,0,0,0.079
151628,0,0,0.0395
151628,0,0,0
151628,0,0,0
151628,0,0,0
151628,0,0,0.0396
151628,0,0,0.0794
151628,0,0,0.1192
151628,0,0,0.1591
151628,0,0,0.199
151629,0,0,0.2391
151629,0,0,0.2791
151629,0,0,0.3193
151629,0,0,0.3595
151629,0,0,0.3998
151629,0,0,0.4401
151629,0,0,0.4806
151629,0,0,0.4409
151629,0,0,0.4012
151629,0,0,0.3613
151629,0,0,0.3215
151629,0,0,0.2815
151629,0,0,0.2415
151629,0,0,0.2014
151629,0,0,0.1612
151629,0,0,0.121
151629,0,0,0.0807
151629,0,0,0.0404
151629,0,0,0
151629,0,0,0
151629,0,0,-0.04
151629,0,0,-0.081
151629,0,0,-0.121
151629,0,0,-0.162
151629,0,0,-0.203
151629,0,0,-0.244
151629,0,0,-0.285
151629,0,0,-0.325
151629,0,0,-0.367
151629,0,0,-0.326
151630,0,0,-0.285
151630,0,0,-0.245
151630,0,0,-0.204
151630,0,0,-0.163
151630,0,0,-0.122
151630,0,0,-0.082
151630,0,0,-0.041
151630,0,0,0
151630,0,0,0.0411
151630,0,0,0.0822
151630,0,0,0.1235
151630,0,0,0.1648
151630,0,0,0.2061
151630,0,0,0.2476
151630,0,0,0.289
151630,0,0,0.3306
151630,0,0,0.2895
151630,0,0,0.2483
151630,0,0,0.2071
151630,0,0,0.1658
151630,0,0,0.1244
151630,0,0,0.083
151630,0,0,0.0415
151630,0,0,0
151630,0,0,0
151630,0,0,0
151630,0,0,0
151630,0,0,0
151630,0,0,0
151630,0,0,0
151631,0,0,0
151631,0,0,0
151631,0,0,0
151631,0.3333,0,0
151631,0.6666,0,0
151631,1,0,0
151631,1.3333,0,0
151631,1.6666,0,0
151631,2,0,0
151631,2.3333,0,0
151631,2.6666,0,0
151631,3,0,0
151631,3.3333,0,0
151631,3.6666,0,0
151631,4,0,0
151631,4.3333,0,0
151631,4.6666,0,0
151631,5,0,0
151631,5.3333,0,0
151631,5.6666,0,0
151631,6,0,0
151631,6.3333,0,0
151631,6.6666,0,0
151631,7,0,0
151631,7.3333,0,0
151631,7.6666,0,0
151631,8,0,0
151631,8.3333,0,0
151631,8.6666,0,0
151631,9,0,0
151632,9.3333,0,0
151632,9.6666,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,10,0,0
151632,9.6666,0,0
151632,9.3333,0,0
151632,9,0,0
151632,8.6666,0.0333,0
151632,8.3333,0.0666,0
151632,8,0.1,0
151632,7.6666,0.1333,0
151632,7.3333,0.1666,0
151632,7,0.2,0
151632,6.6666,0.2333,0
151632,6.3333,0.2666,0
151632,6,0.3,0
151632,5.6666,0.3333,0
151632,5.3333,0.3666,0
151632,5,0.4,0
151632,4.6666,0.4333,0
151632,4.3333,0.4666,0
151632,4,0.5,0
151633,3.6666,0.5333,0
151633,3.3333,0.5666,0
151633,3,0.6,0
151633,2.6666,0.6333,-0.099
151633,2.3333,0.6666,-0.203
151633,2,0.7,-0.311
151633,1.6666,0.7333,-0.424
151633,1.3333,0.7666,-0.54
151633,1,0.8,-0.658
151633,0.6666,0.8333,-0.778
151633,0.3333,0.8666,-0.899
151633,0,0.9,-1.018
151633,0,0.9333,-1.136
151633,0,0.9666,-1.022
151633,0,1,-0.908
151633,0,1,-0.794
151633,0,1,-0.68
151633,0,1,-0.565
151633,0,1,-0.45
151633,0,1,-0.335
151633,0,1,-0.222
151633,0,1,-0.11
151633,0,1,0
151633,0,1,0
151633,0,1,0
151633,0,1,0
151633,0,1,0.1057
151633,0,1,0.2093
151633,0,1,0.3106
151633,0,1,0.4096
151634,0,1,0.3038
151634,0,1,0.2002
151634,0,1,0.0989
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0
151634,0,1,0.0804
151634,0,1,0.1585
151634,0,1,0.2342
151634,0,1,0.3076
151634,0,1,0.3786
151634,0,1,0.4474
151634,0,1,0.3671
151634,0,1,0.2891
151634,0,1,0.2134
151634,0,1,0.14
151634,0,1,0.0688
151634,0,1,0
151634,0,1,0
151635,0,1,0
151635,0,1,0
151635,0,1,0
151635,0,1,0
151635,0,1,-0.065
151635,0,1,-0.129
151635,0,1,-0.193
151635,0,1,-0.256
151635,0,1,-0.319
151635,0,1,-0.381
151635,0,1,-0.442
151635,0,1,-0.503
151635,0,1,-0.563
151635,0,1,-0.622
151635,0,1,-0.681
151635,0,1,-0.74
151635,0,1,-0.674
151635,0,1,-0.61
151635,0,1,-0.546
151635,0,1,-0.483
151635,0,1,-0.421
151635,0,1,-0.359
151635,0,1,-0.297
151635,0,1,-0.237
151635,0,1,-0.176
151635,0,1,-0.117
151635,0,1,-0.058
151635,0,1,0
151635,0,1,0
151635,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,-0.054
151636,0,1,-0.109
151636,0,1,-0.163
151636,0,1,-0.216
151636,0,1,-0.269
151636,0,1,-0.322
151636,0,1,-0.267
151636,0,1,-0.213
151636,0,1,-0.159
151636,0,1,-0.105
151636,0,1,-0.052
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151636,0,1,0
151637,0,1,0
151637,0,1,0
151637,0,1,0
151637,0,1,0
151637,0,1,0.05
151637,0,1,0.0997
151637,0,1,0.149
151637,0,1,0.1979
151637,0,1,0.2465
151637,0,1,0.2946
151637,0,1,0.3424
151637,0,1,0.3898
151637,0,1,0.4369
151637,0,1,0.4836
151637,0,1,0.5299
151637,0,1,0.5759
151637,0,1,0.5259
151637,0,1,0.4762
151637,0,1,0.427
151637,0,1,0.3781
151637,0,1,0.3295
151637,0,1,0.2813
151637,0,1,0.2335
151637,0,1,0.2792
151637,0,1,0.3244
151637,0,1,0.3694
151637,0,1,0.4139
151637,0,1,0.4581
151637,0,1,0.502
151637,0,1,0.4546
151638,0,1,0.4075
151638,0,1,0.3608
151638,0,1,0.3145
151638,0,1,0.2685
151638,0,1,0.2229
151638,0,1,0.1776
151638,0,1,0.1326
151638,0,1,0.0881
151638,0,1,0.0438
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151638,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0.0391
151639,0,1,0.0779
151639,0,1,0.1164
151639,0,1,0.1545
151639,0,1,0.1923
151639,0,1,0.1532
151639,0,1,0.1144
151639,0,1,0.0759
151639,0,1,0.0378
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151639,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,-0.033
151640,0,1,-0.066
151640,0,1,-0.099
151640,0,1,-0.133
151640,0,1,-0.166
151640,0,1,-0.199
151640,0,1,-0.166
151640,0,1,-0.132
151640,0,1,-0.099
151640,0,1,-0.066
151640,0,1,-0.033
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151640,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0.0326
151641,0,1,0.0652
151641,0,1,0.0977
151641,0,1,0.1302
151641,0,1,0.1626
151641,0,1,0.13
151641,0,1,0.0974
151641,0,1,0.0649
151641,0,1,0.0324
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151641,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0.0321
151642,0,1,0.0642
151642,0,1,0.0963
151642,0,1,0.0641
151642,0,1,0.032
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151642,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,0
151643,0,1,-0.03
151644,0,1,-0.061
151644,0,1,-0.092
151644,0,1,-0.123
151644,0,1,-0.154
151644,0,1,-0.185
151644,0,1,-0.154
151644,0,1,-0.123
151644,0,1,-0.092
151644,0,1,-0.061
151644,0,1,-0.03
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0
151644,0,1,0.0306
151644,0,1,0.0611
151644,0,1,0.0917
151644,0,1,0.1222
151644,0,1,0.0916
151644,0,1,0.061
151644,0,1,0.0305
151644,0,1,0
151644,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,0
151645,0,1,-0.03
151645,0,1,-0.06
151645,0,1,-0.09
151645,0,1,-0.12
151645,0,1,-0.15
151645,0,1,-0.12
151645,0,1,-0.09
151645,0,1,-0.06
151645,0,1,-0.03
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0.0299
151646,0,1,0.0598
151646,0,1,0.0896
151646,0,1,0.1195
151646,0,1,0.1493
151646,0,1,0.179
151646,0,1,0.1491
151646,0,1,0.1192
151646,0,1,0.0894
151646,0,1,0.0595
151646,0,1,0.0297
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151646,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151647,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0
151648,0,1,0.0289
151648,0,1,0.0578
151648,0,1,0.0867
151648,0,1,0.1156
151648,0,1,0.1444
151648,0,1,0.1732
151648,0,1,0.202
151648,0,1,0.1731
151648,0,0.9666,0.1442
151648,0,0.9333,0.1153
151648,0,0.9,0.0864
151649,0,0.8666,0.0576
151649,0,0.8333,0.0287
151649,0,0.8,0
151649,0,0.7666,0
151649,0,0.7333,0
151649,0,0.7,0
151649,0,0.6666,0
151649,0,0.6333,0
151649,0,0.6,0
151649,0,0.5666,0
151649,0,0.5333,0
151649,0,0.5,0
151649,0,0.4666,0
151649,0,0.4333,0
151649,0,0.4,0
151649,0,0.3666,0
151649,0,0.3333,0
151649,0,0.3,0
151649,0,0.2666,0
151649,0,0.2333,0
151649,0,0.2,0.0286
151649,0,0.1666,0.0573
151649,0,0.1333,0.0859
151649,0,0.1,0.1146
151649,0,0.0666,0.1433
151649,0,0.0333,0.172
151649,0,0,0.2007
151649,0,0,0.2295
151649,0,0,0.2582
151649,0,0,0.287
151650,0,0,0.2583
151650,0,0,0.2297
151650,0,0,0.201
151650,0,0,0.1723
151650,0,0,0.1437
151650,0,0,0.1149
151650,0,0,0.0862
151650,0,0,0.0575
151650,0,0,0.0287
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0
151650,0,0,0.0288
151650,0,0,0.0578
151650,0,0,0.0867
151650,0,0,0.1156
151650,0,0,0.1446
151650,0,0,0.1735
151651,0,0,0.2025
151651,0,0,0.2315
151651,0,0,0.2605
151651,0,0,0.2316
151651,0,0,0.2027
151651,0,0,0.1738
151651,0,0,0.1449
151651,0,0,0.1159
151651,0,0,0.0869
151651,0,0,0.058
151651,0,0,0.029
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151651,0,0,0
151652,0,0,0.0291
151652,0,0,0.0583
151652,0,0,0.0875
151652,0,0,0.1167
151652,0,0,0.0875
151652,0,0,0.0583
151652,0,0,0.0292
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,0
151652,0,0,-0.029
151652,0,0,-0.058
151652,0,0,-0.087
151652,0,0,-0.117
151652,0,0,-0.146
151652,0,0,-0.176
151652,0,0,-0.205
151652,0,0,-0.234
151652,0,0,-0.264
151652,0,0,-0.234
151652,0,0,-0.205
151653,0,0,-0.176
151653,0,0,-0.146
151653,0,0,-0.117
151653,0,0,-0.088
151653,0,0,-0.117
151653,0,0,-0.147
151653,0,0,-0.176
151653,0,0,-0.206
151653,0,0,-0.235
151653,0,0,-0.265
151653,0,0,-0.294
151653,0,0,-0.324
151653,0,0,-0.353
151653,0,0,-0.383
151653,0,0,-0.353
151653,0,0,-0.324
151653,0,0,-0.295
151653,0,0,-0.265
151653,0,0,-0.236
151653,0,0,-0.206
151653,0,0,-0.177
151653,0,0,-0.147
151653,0,0,-0.118
151653,0,0,-0.088
151653,0,0,-0.059
151653,0,0,-0.029
151653,0,0,0
151653,0,0,0
151653,0,0,0
151653,0,0,0.0295
151654,0,0,0.0592
151654,0,0,0.0888
151654,0,0,0.1184
151654,0,0,0.0888
151654,0,0,0.0592
151654,0,0,0.0296
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,0
151654,0,0,-0.029
151654,0,0,-0.059
151654,0,0,-0.089
151654,0,0,-0.118
151654,0,0,-0.148
151654,0,0,-0.178
151654,0,0,-0.208
151654,0,0,-0.178
151654,0,0,-0.148
151654,0,0,-0.119
151654,0,0,-0.089
151654,0,0,-0.059
